pollutant,run,level,replicate,sample_id,value
so2,corrida_2,100-nmol/mol,1,3,100.0607143
so2,corrida_2,100-nmol/mol,1,4,100.0130952
so2,corrida_2,100-nmol/mol,1,5,99.08314607
so2,corrida_2,100-nmol/mol,1,6,100.075
so2,corrida_2,100-nmol/mol,1,7,99.01460674
so2,corrida_2,100-nmol/mol,1,8,98.87640449
so2,corrida_2,100-nmol/mol,1,9,98.99101124
so2,corrida_2,100-nmol/mol,1,10,99.97738095
so2,corrida_2,100-nmol/mol,2,1,99.00898876
so2,corrida_2,100-nmol/mol,2,2,100.1095238
so2,corrida_2,100-nmol/mol,2,3,100.1119048
so2,corrida_2,100-nmol/mol,2,4,98.93370787
so2,corrida_2,100-nmol/mol,2,5,99.09101124
so2,corrida_2,100-nmol/mol,2,6,99.02247191
so2,corrida_2,100-nmol/mol,2,7,99.99404762
so2,corrida_2,100-nmol/mol,2,8,99.03146067
so2,corrida_2,100-nmol/mol,2,9,99.00224719
so2,corrida_2,100-nmol/mol,2,10,100.0630952
so2,corrida_3,140-nmol/mol,1,1,138.7528736
so2,corrida_3,140-nmol/mol,1,2,138.6448276
so2,corrida_3,140-nmol/mol,1,3,138.7275862
so2,corrida_3,140-nmol/mol,1,4,138.8045977
so2,corrida_3,140-nmol/mol,1,5,138.5793103
so2,corrida_3,140-nmol/mol,1,6,139.5348315
so2,corrida_3,140-nmol/mol,1,7,138.616092
so2,corrida_3,140-nmol/mol,1,8,138.6183908
so2,corrida_3,140-nmol/mol,1,9,139.5786517
so2,corrida_3,140-nmol/mol,1,10,138.5747126
so2,corrida_3,140-nmol/mol,2,1,138.4804598
so2,corrida_3,140-nmol/mol,2,2,139.552809
so2,corrida_3,140-nmol/mol,2,3,139.5460674
so2,corrida_3,140-nmol/mol,2,4,139.5123596
so2,corrida_3,140-nmol/mol,2,5,139.5696629
so2,corrida_3,140-nmol/mol,2,6,139.5730337
so2,corrida_3,140-nmol/mol,2,7,138.6264368
so2,corrida_3,140-nmol/mol,2,8,139.5988764
so2,corrida_3,140-nmol/mol,2,9,139.5696629
so2,corrida_3,140-nmol/mol,2,10,139.5842697
so2,corrida_4,180-nmol/mol,1,1,181.0103093
so2,corrida_4,180-nmol/mol,1,2,180.8494845
so2,corrida_4,180-nmol/mol,1,3,180.8226804
so2,corrida_4,180-nmol/mol,1,4,180.9226804
so2,corrida_4,180-nmol/mol,1,5,180.1882979
so2,corrida_4,180-nmol/mol,1,6,180.2351064
so2,corrida_4,180-nmol/mol,1,7,180.7597938
so2,corrida_4,180-nmol/mol,1,8,180.9041237
so2,corrida_4,180-nmol/mol,1,9,180.1393617
so2,corrida_4,180-nmol/mol,1,10,180.8463918
so2,corrida_4,180-nmol/mol,2,1,180.8525773
so2,corrida_4,180-nmol/mol,2,2,181.0587629
so2,corrida_4,180-nmol/mol,2,3,180.857732
so2,corrida_4,180-nmol/mol,2,4,180.343617
so2,corrida_4,180-nmol/mol,2,5,180.1702128
so2,corrida_4,180-nmol/mol,2,6,180.2031915
so2,corrida_4,180-nmol/mol,2,7,181.0164948
so2,corrida_4,180-nmol/mol,2,8,180.1531915
so2,corrida_4,180-nmol/mol,2,9,180.056383
so2,corrida_4,180-nmol/mol,2,10,180.2808511
so2,corrida_5,20-nmol/mol,1,1,19.70235294
so2,corrida_5,20-nmol/mol,1,2,19.72470588
so2,corrida_5,20-nmol/mol,1,3,19.70705882
so2,corrida_5,20-nmol/mol,1,4,19.75882353
so2,corrida_5,20-nmol/mol,1,5,19.75764706
so2,corrida_5,20-nmol/mol,1,6,19.73176471
so2,corrida_5,20-nmol/mol,1,7,19.71764706
so2,corrida_5,20-nmol/mol,1,8,19.68941176
so2,corrida_5,20-nmol/mol,1,9,19.66117647
so2,corrida_5,20-nmol/mol,1,10,19.72235294
so2,corrida_5,20-nmol/mol,2,1,19.67882353
so2,corrida_5,20-nmol/mol,2,2,19.67764706
so2,corrida_5,20-nmol/mol,2,3,19.70352941
so2,corrida_5,20-nmol/mol,2,4,19.72470588
so2,corrida_5,20-nmol/mol,2,5,19.74823529
so2,corrida_5,20-nmol/mol,2,6,19.71058824
so2,corrida_5,20-nmol/mol,2,7,19.69882353
so2,corrida_5,20-nmol/mol,2,8,19.79294118
so2,corrida_5,20-nmol/mol,2,9,19.64
so2,corrida_5,20-nmol/mol,2,10,19.75882353
so2,corrida_6,60-nmol/mol,1,1,59.89784946
so2,corrida_6,60-nmol/mol,1,2,59.81505376
so2,corrida_6,60-nmol/mol,1,3,59.90322581
so2,corrida_6,60-nmol/mol,1,4,59.87311828
so2,corrida_6,60-nmol/mol,1,5,59.92795699
so2,corrida_6,60-nmol/mol,1,6,59.91397849
so2,corrida_6,60-nmol/mol,1,7,59.91827957
so2,corrida_6,60-nmol/mol,1,8,59.93010753
so2,corrida_6,60-nmol/mol,1,9,59.89354839
so2,corrida_6,60-nmol/mol,1,10,59.87849462
so2,corrida_6,60-nmol/mol,2,1,59.83870968
so2,corrida_6,60-nmol/mol,2,2,59.93655914
so2,corrida_6,60-nmol/mol,2,3,59.94623656
so2,corrida_6,60-nmol/mol,2,4,59.90215054
so2,corrida_6,60-nmol/mol,2,5,59.91182796
so2,corrida_6,60-nmol/mol,2,6,59.96344086
so2,corrida_6,60-nmol/mol,2,7,59.83333333
so2,corrida_6,60-nmol/mol,2,8,59.93225806
so2,corrida_6,60-nmol/mol,2,9,59.90752688
so2,corrida_6,60-nmol/mol,2,10,59.87204301
so2,corrida_7,61-nmol/mol,1,1,59.01358025
so2,corrida_7,61-nmol/mol,1,2,59.05185185
so2,corrida_7,61-nmol/mol,1,3,59.00987654
so2,corrida_7,61-nmol/mol,1,4,59.07407407
so2,corrida_7,61-nmol/mol,1,5,59.08024691
so2,corrida_7,61-nmol/mol,1,6,59.04197531
so2,corrida_7,61-nmol/mol,1,7,59.05679012
so2,corrida_7,61-nmol/mol,1,8,59.01728395
so2,corrida_7,61-nmol/mol,1,9,59.05432099
so2,corrida_7,61-nmol/mol,1,10,59.08024691
so2,corrida_7,61-nmol/mol,2,1,58.99135802
so2,corrida_7,61-nmol/mol,2,2,59.07654321
so2,corrida_7,61-nmol/mol,2,3,59.0382716
so2,corrida_7,61-nmol/mol,2,4,59.10740741
so2,corrida_7,61-nmol/mol,2,5,59
so2,corrida_7,61-nmol/mol,2,6,59.03209877
so2,corrida_7,61-nmol/mol,2,7,59.02716049
so2,corrida_7,61-nmol/mol,2,8,59.07777778
so2,corrida_7,61-nmol/mol,2,9,59.02222222
so2,corrida_7,61-nmol/mol,2,10,59.04814815
